2013,"['gado', 'morre', 'companheiros', 'desaparecem', 'todo', 'homem', 'mortal', 'bom', 'nome', 'jamais', 'perece', 'gloria', 'grandes', 'obras', 'poemanordico']"
2014,"['argentina', 'varias', 'vezes', 'rivalidade', 'mortal', 'existe', 'cabeça', 'globaisq', 'modela', 'gado', 'brazuca']"
2015,"['arabelamonkey', 'claro', 'cima', 'rei', 'gado', 'corre', 'sangue', 'azul', 'veias', 'pfvr', 'mero', 'mortal']"
2015,"['rei', 'gado', 'mal', 'começo', 'impressao', 'parecendo', 'mortal', 'kombat']"
2015,"['ouvir', 'musica', 'assistir', 'rei', 'gado', 'duvida', 'mortal']"
2015,"['assintindo', 'rei', 'gado', 'vejo', 'guerras', 'facçao', 'nao', 'começaram', 'agora', 'rivalidade', 'mortal', 'mezenga', 'berdinazzi']"
2015,"['vey', 'passando', 'rei', 'gado', 'vale', 'pena', 'ver', 'novo', 'aqui', 'assistir', 'novela', 'vey', 'reliquia', 'vixi', 'foda', 'raiva', 'mortal']"
2015,"['odio', 'mortal', 'luana', 'rei', 'gado', 'mulherzinha', 'retardada', 'viu', 'trocando', 'canal', 'porque', 'nao', 'obrigada']"
2015,"['unico', 'downside', 'nao', 'dar', 'plantao', 'nao', 'posso', 'passar', 'dia', 'inteiro', 'jogando', 'mortal', 'kombat', 'pra', 'esperar', 'começar', 'rei', 'gado']"
2015,"['odio', 'mortal', 'rei', 'gado', 'atrasar', 'malhaçao']"
2015,"['cesarmaia', 'caminhamos', 'abismo', 'gado', 'golpe', 'mortal', 'deveria', 'desqulificado', 'partidomas', 'continua']"
2015,"['ate', 'penso', 'falar', 'pessoa', 'tals', 'lembro', 'cagadas', 'fico', 'odio', 'mortal', 'jogo', 'celular', 'vou', 'assistir', 'rei', 'gado']"
2015,"['gado', 'morre', 'parentes', 'morrem', 'cada', 'homem', 'mortal', 'porem', 'bom', 'nome', 'daquele', 'fez', 'bem', 'nunca', 'morrera']"
2015,"['chamei', 'tio', 'rei', 'gado', 'acha', 'bem', 'vida', 'pobre', 'mortal']"
2016,"['odio', 'mortal', 'mano', 'parece', 'carregando', 'gado', 'caralho']"
2016,"['gado', 'humano', 'nao', 'pode', 'usar', 'armas', 'vida', 'vida', 'familia', 'perigo', 'mortal', 'voce', 'deve']"
2016,"['possivel', 'algum', 'mortal', 'fazer', 'gado', 'demais', 'pra', 'acabare', 'miar']"
2016,"['zelao', 'fez', 'sindel', 'mortal', 'kombat', 'derrotou', 'rei', 'gado', 'gritos', 'rsrs', 'velhochico']"
2016,"['mosca', 'mortal', 'moscadoestabulo', 'provoca', 'morte', 'gado', 'estados']"
2016,"['dcm', 'online', 'querem', 'volta', 'escravidao', 'direitos', 'sociais', 'direitos', 'civis', 'vida', 'gado', 'tiro', 'mortal', 'constituiçao']"
